area_name,area_code,date,new_deaths,total_deaths
Ealing,E09000009,2021-04-24,0,617
Enfield,E09000010,2021-04-24,0,584
Greenwich,E09000011,2021-04-24,0,437
Hackney and City of London,E09000012,2021-04-24,0,432
Hammersmith and Fulham,E09000013,2021-04-24,0,232
Haringey,E09000014,2021-04-24,0,388
Harrow,E09000015,2021-04-24,0,505
Havering,E09000016,2021-04-24,0,836
Hillingdon,E09000017,2021-04-24,0,630
Hounslow,E09000018,2021-04-24,0,560
Islington,E09000019,2021-04-24,0,292
Kensington and Chelsea,E09000020,2021-04-24,0,212
Kingston upon Thames,E09000021,2021-04-24,1,302
Lambeth,E09000022,2021-04-24,0,507
Lewisham,E09000023,2021-04-24,0,513
Merton,E09000024,2021-04-24,0,406
Newham,E09000025,2021-04-24,0,617
Redbridge,E09000026,2021-04-24,0,740
Richmond upon Thames,E09000027,2021-04-24,0,280
Southwark,E09000028,2021-04-24,0,340
Sutton,E09000029,2021-04-24,0,436
Tower Hamlets,E09000030,2021-04-24,0,395
Waltham Forest,E09000031,2021-04-24,0,472
Wandsworth,E09000032,2021-04-24,0,431
Westminster,E09000033,2021-04-24,0,304
Barking and Dagenham,E09000002,2021-04-25,0,461
Barnet,E09000003,2021-04-25,0,750
Bexley,E09000004,2021-04-25,0,562
Brent,E09000005,2021-04-25,0,694
Bromley,E09000006,2021-04-25,0,620
Camden,E09000007,2021-04-25,0,272
Croydon,E09000008,2021-04-25,0,802
Ealing,E09000009,2021-04-25,0,617
Enfield,E09000010,2021-04-25,0,584
Greenwich,E09000011,2021-04-25,0,437
Hackney and City of London,E09000012,2021-04-25,1,433
Hammersmith and Fulham,E09000013,2021-04-25,0,232
Haringey,E09000014,2021-04-25,0,388
Harrow,E09000015,2021-04-25,1,506
Havering,E09000016,2021-04-25,0,836
Hillingdon,E09000017,2021-04-25,0,630
Hounslow,E09000018,2021-04-25,0,560
Islington,E09000019,2021-04-25,0,292
Kensington and Chelsea,E09000020,2021-04-25,0,212
Kingston upon Thames,E09000021,2021-04-25,0,302
Lambeth,E09000022,2021-04-25,0,507
Lewisham,E09000023,2021-04-25,0,513
Merton,E09000024,2021-04-25,0,406
Newham,E09000025,2021-04-25,0,617
Redbridge,E09000026,2021-04-25,0,740
Richmond upon Thames,E09000027,2021-04-25,0,280
Southwark,E09000028,2021-04-25,0,340
Sutton,E09000029,2021-04-25,0,436
Tower Hamlets,E09000030,2021-04-25,0,395
Waltham Forest,E09000031,2021-04-25,0,472
Wandsworth,E09000032,2021-04-25,0,431
Westminster,E09000033,2021-04-25,0,304
Barking and Dagenham,E09000002,2021-04-26,0,461
Barnet,E09000003,2021-04-26,0,750
Bexley,E09000004,2021-04-26,0,562
Brent,E09000005,2021-04-26,0,694
Bromley,E09000006,2021-04-26,0,620
Camden,E09000007,2021-04-26,0,272
Croydon,E09000008,2021-04-26,0,802
Ealing,E09000009,2021-04-26,0,617
Enfield,E09000010,2021-04-26,0,584
Greenwich,E09000011,2021-04-26,0,437
Hackney and City of London,E09000012,2021-04-26,0,433
Hammersmith and Fulham,E09000013,2021-04-26,0,232
Haringey,E09000014,2021-04-26,0,388
Harrow,E09000015,2021-04-26,0,506
Havering,E09000016,2021-04-26,0,836
Hillingdon,E09000017,2021-04-26,0,630
Hounslow,E09000018,2021-04-26,0,560
Islington,E09000019,2021-04-26,0,292
Kensington and Chelsea,E09000020,2021-04-26,0,212
Kingston upon Thames,E09000021,2021-04-26,0,302
Lambeth,E09000022,2021-04-26,0,507
Lewisham,E09000023,2021-04-26,0,513
Merton,E09000024,2021-04-26,0,406
Newham,E09000025,2021-04-26,0,617
Redbridge,E09000026,2021-04-26,0,740
Richmond upon Thames,E09000027,2021-04-26,0,280
Southwark,E09000028,2021-04-26,0,340
Sutton,E09000029,2021-04-26,0,436
Tower Hamlets,E09000030,2021-04-26,0,395
Waltham Forest,E09000031,2021-04-26,0,472
Wandsworth,E09000032,2021-04-26,0,431
Westminster,E09000033,2021-04-26,0,304
Barking and Dagenham,E09000002,2021-04-27,1,462
Barnet,E09000003,2021-04-27,0,750
Bexley,E09000004,2021-04-27,0,562
Brent,E09000005,2021-04-27,0,694
Bromley,E09000006,2021-04-27,0,620
Camden,E09000007,2021-04-27,0,272
Croydon,E09000008,2021-04-27,0,802
Ealing,E09000009,2021-04-27,0,617
Enfield,E09000010,2021-04-27,0,584
Greenwich,E09000011,2021-04-27,0,437
Hackney and City of London,E09000012,2021-04-27,0,433
Hammersmith and Fulham,E09000013,2021-04-27,0,232
Haringey,E09000014,2021-04-27,0,388
Harrow,E09000015,2021-04-27,0,506
Havering,E09000016,2021-04-27,0,836
Hillingdon,E09000017,2021-04-27,0,630
Hounslow,E09000018,2021-04-27,0,560
Islington,E09000019,2021-04-27,0,292
Kensington and Chelsea,E09000020,2021-04-27,0,212
Kingston upon Thames,E09000021,2021-04-27,0,302
Lambeth,E09000022,2021-04-27,0,507
Lewisham,E09000023,2021-04-27,0,513
Merton,E09000024,2021-04-27,0,406
Newham,E09000025,2021-04-27,0,617
Redbridge,E09000026,2021-04-27,1,741
Richmond upon Thames,E09000027,2021-04-27,0,280
Southwark,E09000028,2021-04-27,1,341
Sutton,E09000029,2021-04-27,0,436
Tower Hamlets,E09000030,2021-04-27,0,395
Waltham Forest,E09000031,2021-04-27,0,472
Wandsworth,E09000032,2021-04-27,0,431
Westminster,E09000033,2021-04-27,0,304
Barking and Dagenham,E09000002,2021-04-28,0,462
Barnet,E09000003,2021-04-28,0,750
Bexley,E09000004,2021-04-28,1,563
Brent,E09000005,2021-04-28,0,694
Bromley,E09000006,2021-04-28,0,620
Camden,E09000007,2021-04-28,0,272
Croydon,E09000008,2021-04-28,0,802
Ealing,E09000009,2021-04-28,0,617
Enfield,E09000010,2021-04-28,0,584
Greenwich,E09000011,2021-04-28,0,437
Hackney and City of London,E09000012,2021-04-28,0,433
Hammersmith and Fulham,E09000013,2021-04-28,0,232
Haringey,E09000014,2021-04-28,0,388
Harrow,E09000015,2021-04-28,0,506
Havering,E09000016,2021-04-28,0,836
Hillingdon,E09000017,2021-04-28,0,630
Hounslow,E09000018,2021-04-28,0,560
Islington,E09000019,2021-04-28,0,292
Kensington and Chelsea,E09000020,2021-04-28,0,212
Kingston upon Thames,E09000021,2021-04-28,1,303
Lambeth,E09000022,2021-04-28,0,507
Lewisham,E09000023,2021-04-28,0,513
Merton,E09000024,2021-04-28,0,406
Newham,E09000025,2021-04-28,0,617
Redbridge,E09000026,2021-04-28,0,741
Richmond upon Thames,E09000027,2021-04-28,2,282
Southwark,E09000028,2021-04-28,0,341
Sutton,E09000029,2021-04-28,0,436
Tower Hamlets,E09000030,2021-04-28,0,395
Waltham Forest,E09000031,2021-04-28,0,472
Wandsworth,E09000032,2021-04-28,1,432
Westminster,E09000033,2021-04-28,0,304
Barking and Dagenham,E09000002,2021-04-29,0,462
Barnet,E09000003,2021-04-29,0,750
Bexley,E09000004,2021-04-29,0,563
Brent,E09000005,2021-04-29,0,694
Bromley,E09000006,2021-04-29,0,620
Camden,E09000007,2021-04-29,0,272
Croydon,E09000008,2021-04-29,0,802
Ealing,E09000009,2021-04-29,0,617
Enfield,E09000010,2021-04-29,0,584
Greenwich,E09000011,2021-04-29,0,437
Hackney and City of London,E09000012,2021-04-29,0,433
Hammersmith and Fulham,E09000013,2021-04-29,0,232
Haringey,E09000014,2021-04-29,0,388
Harrow,E09000015,2021-04-29,0,506
Havering,E09000016,2021-04-29,0,836
Hillingdon,E09000017,2021-04-29,0,630
Hounslow,E09000018,2021-04-29,0,560
Islington,E09000019,2021-04-29,0,292
Kensington and Chelsea,E09000020,2021-04-29,0,212
Kingston upon Thames,E09000021,2021-04-29,0,303
Lambeth,E09000022,2021-04-29,0,507
Lewisham,E09000023,2021-04-29,0,513
Merton,E09000024,2021-04-29,0,406
Newham,E09000025,2021-04-29,0,617
Redbridge,E09000026,2021-04-29,0,741
Richmond upon Thames,E09000027,2021-04-29,0,282
Southwark,E09000028,2021-04-29,0,341
Sutton,E09000029,2021-04-29,0,436
Tower Hamlets,E09000030,2021-04-29,0,395
Waltham Forest,E09000031,2021-04-29,0,472
Wandsworth,E09000032,2021-04-29,0,432
Westminster,E09000033,2021-04-29,0,304
Barking and Dagenham,E09000002,2021-04-30,1,463
Barnet,E09000003,2021-04-30,0,750
Bexley,E09000004,2021-04-30,0,563
Brent,E09000005,2021-04-30,0,694
Bromley,E09000006,2021-04-30,0,620
Camden,E09000007,2021-04-30,1,273
Croydon,E09000008,2021-04-30,0,802
Ealing,E09000009,2021-04-30,0,617
Enfield,E09000010,2021-04-30,0,584
Greenwich,E09000011,2021-04-30,0,437
Hackney and City of London,E09000012,2021-04-30,0,433
Hammersmith and Fulham,E09000013,2021-04-30,0,232
Haringey,E09000014,2021-04-30,0,388
Harrow,E09000015,2021-04-30,0,506
Havering,E09000016,2021-04-30,0,836
Hillingdon,E09000017,2021-04-30,0,630
Hounslow,E09000018,2021-04-30,0,560
Islington,E09000019,2021-04-30,0,292
Kensington and Chelsea,E09000020,2021-04-30,0,212
Kingston upon Thames,E09000021,2021-04-30,0,303
Lambeth,E09000022,2021-04-30,0,507
Lewisham,E09000023,2021-04-30,0,513
Merton,E09000024,2021-04-30,0,406
Newham,E09000025,2021-04-30,0,617
Redbridge,E09000026,2021-04-30,0,741
Richmond upon Thames,E09000027,2021-04-30,0,282
Southwark,E09000028,2021-04-30,0,341
Sutton,E09000029,2021-04-30,0,436
Tower Hamlets,E09000030,2021-04-30,0,395
Waltham Forest,E09000031,2021-04-30,0,472
Wandsworth,E09000032,2021-04-30,0,432
Westminster,E09000033,2021-04-30,0,304
Barking and Dagenham,E09000002,2021-05-01,0,463
Barnet,E09000003,2021-05-01,0,750
Bexley,E09000004,2021-05-01,0,563
Brent,E09000005,2021-05-01,0,694
Bromley,E09000006,2021-05-01,0,620
Camden,E09000007,2021-05-01,0,273
Croydon,E09000008,2021-05-01,0,802
Ealing,E09000009,2021-05-01,0,617
Enfield,E09000010,2021-05-01,0,584
Greenwich,E09000011,2021-05-01,0,437
Hackney and City of London,E09000012,2021-05-01,0,433
Hammersmith and Fulham,E09000013,2021-05-01,0,232
Haringey,E09000014,2021-05-01,0,388
Harrow,E09000015,2021-05-01,0,506
Havering,E09000016,2021-05-01,0,836
Hillingdon,E09000017,2021-05-01,0,630
Hounslow,E09000018,2021-05-01,0,560
Islington,E09000019,2021-05-01,0,292
Kensington and Chelsea,E09000020,2021-05-01,0,212
Kingston upon Thames,E09000021,2021-05-01,1,304
Lambeth,E09000022,2021-05-01,0,507
Lewisham,E09000023,2021-05-01,0,513
Merton,E09000024,2021-05-01,0,406
Newham,E09000025,2021-05-01,0,617
Redbridge,E09000026,2021-05-01,0,741
Richmond upon Thames,E09000027,2021-05-01,0,282
Southwark,E09000028,2021-05-01,0,341
Sutton,E09000029,2021-05-01,0,436
Tower Hamlets,E09000030,2021-05-01,0,395
Waltham Forest,E09000031,2021-05-01,0,472
Wandsworth,E09000032,2021-05-01,0,432
Westminster,E09000033,2021-05-01,0,304
Barking and Dagenham,E09000002,2021-05-02,0,463
Barnet,E09000003,2021-05-02,0,750
Bexley,E09000004,2021-05-02,0,563
Brent,E09000005,2021-05-02,0,694
Bromley,E09000006,2021-05-02,0,620
Camden,E09000007,2021-05-02,0,273
Croydon,E09000008,2021-05-02,0,802
Ealing,E09000009,2021-05-02,0,617
Enfield,E09000010,2021-05-02,0,584
Greenwich,E09000011,2021-05-02,0,437
Hackney and City of London,E09000012,2021-05-02,0,433
Hammersmith and Fulham,E09000013,2021-05-02,0,232
Haringey,E09000014,2021-05-02,0,388
Harrow,E09000015,2021-05-02,0,506
Havering,E09000016,2021-05-02,0,836
Hillingdon,E09000017,2021-05-02,0,630
Hounslow,E09000018,2021-05-02,0,560
Islington,E09000019,2021-05-02,0,292
Kensington and Chelsea,E09000020,2021-05-02,0,212
Kingston upon Thames,E09000021,2021-05-02,1,305
Lambeth,E09000022,2021-05-02,0,507
Lewisham,E09000023,2021-05-02,0,513
Merton,E09000024,2021-05-02,0,406
Newham,E09000025,2021-05-02,0,617
Redbridge,E09000026,2021-05-02,0,741
Richmond upon Thames,E09000027,2021-05-02,0,282
Southwark,E09000028,2021-05-02,0,341
Sutton,E09000029,2021-05-02,0,436
Tower Hamlets,E09000030,2021-05-02,0,395
Waltham Forest,E09000031,2021-05-02,0,472
Wandsworth,E09000032,2021-05-02,0,432
Westminster,E09000033,2021-05-02,0,304
Barking and Dagenham,E09000002,2021-05-03,0,463
Barnet,E09000003,2021-05-03,0,750
Bexley,E09000004,2021-05-03,0,563
Brent,E09000005,2021-05-03,0,694
Bromley,E09000006,2021-05-03,0,620
Camden,E09000007,2021-05-03,0,273
Croydon,E09000008,2021-05-03,0,802
Ealing,E09000009,2021-05-03,0,617
Enfield,E09000010,2021-05-03,0,584
Greenwich,E09000011,2021-05-03,0,437
Hackney and City of London,E09000012,2021-05-03,0,433
Hammersmith and Fulham,E09000013,2021-05-03,0,232
Haringey,E09000014,2021-05-03,0,388
Harrow,E09000015,2021-05-03,0,506
Havering,E09000016,2021-05-03,0,836
Hillingdon,E09000017,2021-05-03,0,630
Hounslow,E09000018,2021-05-03,0,560
Islington,E09000019,2021-05-03,0,292
Kensington and Chelsea,E09000020,2021-05-03,0,212
Kingston upon Thames,E09000021,2021-05-03,0,305
Lambeth,E09000022,2021-05-03,0,507
Lewisham,E09000023,2021-05-03,0,513
Merton,E09000024,2021-05-03,0,406
Newham,E09000025,2021-05-03,0,617
Redbridge,E09000026,2021-05-03,0,741
Richmond upon Thames,E09000027,2021-05-03,1,283
Southwark,E09000028,2021-05-03,0,341
Sutton,E09000029,2021-05-03,0,436
Tower Hamlets,E09000030,2021-05-03,0,395
Waltham Forest,E09000031,2021-05-03,0,472
Wandsworth,E09000032,2021-05-03,0,432
Westminster,E09000033,2021-05-03,0,304
Barking and Dagenham,E09000002,2021-05-04,0,463
Barnet,E09000003,2021-05-04,0,750
Bexley,E09000004,2021-05-04,0,563
Brent,E09000005,2021-05-04,0,694
Bromley,E09000006,2021-05-04,0,620
Camden,E09000007,2021-05-04,0,273
Croydon,E09000008,2021-05-04,0,802
Ealing,E09000009,2021-05-04,0,617
Enfield,E09000010,2021-05-04,0,584
Greenwich,E09000011,2021-05-04,0,437
Hackney and City of London,E09000012,2021-05-04,0,433
Hammersmith and Fulham,E09000013,2021-05-04,0,232
Haringey,E09000014,2021-05-04,0,388
Harrow,E09000015,2021-05-04,0,506
Havering,E09000016,2021-05-04,0,836
Hillingdon,E09000017,2021-05-04,0,630
Hounslow,E09000018,2021-05-04,0,560
Islington,E09000019,2021-05-04,0,292
Kensington and Chelsea,E09000020,2021-05-04,0,212
Kingston upon Thames,E09000021,2021-05-04,0,305
Lambeth,E09000022,2021-05-04,0,507
Lewisham,E09000023,2021-05-04,0,513
Merton,E09000024,2021-05-04,0,406
Newham,E09000025,2021-05-04,0,617
Redbridge,E09000026,2021-05-04,0,741
Richmond upon Thames,E09000027,2021-05-04,0,283
Southwark,E09000028,2021-05-04,0,341
Sutton,E09000029,2021-05-04,0,436
Tower Hamlets,E09000030,2021-05-04,0,395
Waltham Forest,E09000031,2021-05-04,0,472
Wandsworth,E09000032,2021-05-04,1,433
Westminster,E09000033,2021-05-04,0,304
Barking and Dagenham,E09000002,2021-05-05,0,463
Barnet,E09000003,2021-05-05,0,750
Bexley,E09000004,2021-05-05,0,563
Brent,E09000005,2021-05-05,0,694
Bromley,E09000006,2021-05-05,0,620
Camden,E09000007,2021-05-05,0,273
Croydon,E09000008,2021-05-05,0,802
Ealing,E09000009,2021-05-05,0,617
Enfield,E09000010,2021-05-05,0,584
Greenwich,E09000011,2021-05-05,0,437
Hackney and City of London,E09000012,2021-05-05,0,433
Hammersmith and Fulham,E09000013,2021-05-05,0,232
Haringey,E09000014,2021-05-05,0,388
Harrow,E09000015,2021-05-05,1,507
Havering,E09000016,2021-05-05,0,836
Hillingdon,E09000017,2021-05-05,0,630
Hounslow,E09000018,2021-05-05,1,561
Islington,E09000019,2021-05-05,0,292
Kensington and Chelsea,E09000020,2021-05-05,0,212
Kingston upon Thames,E09000021,2021-05-05,0,305
Lambeth,E09000022,2021-05-05,0,507
Lewisham,E09000023,2021-05-05,0,513
Merton,E09000024,2021-05-05,0,406
Newham,E09000025,2021-05-05,0,617
Redbridge,E09000026,2021-05-05,0,741
Richmond upon Thames,E09000027,2021-05-05,1,284
Southwark,E09000028,2021-05-05,0,341
Sutton,E09000029,2021-05-05,0,436
Tower Hamlets,E09000030,2021-05-05,0,395
Waltham Forest,E09000031,2021-05-05,0,472
Wandsworth,E09000032,2021-05-05,0,433
Westminster,E09000033,2021-05-05,0,304
Barking and Dagenham,E09000002,2021-05-06,0,463
Barnet,E09000003,2021-05-06,0,750
Bexley,E09000004,2021-05-06,0,563
Brent,E09000005,2021-05-06,0,694
Bromley,E09000006,2021-05-06,0,620
Camden,E09000007,2021-05-06,0,273
Croydon,E09000008,2021-05-06,0,802
Ealing,E09000009,2021-05-06,0,617
Enfield,E09000010,2021-05-06,0,584
Greenwich,E09000011,2021-05-06,0,437
Hackney and City of London,E09000012,2021-05-06,0,433
Hammersmith and Fulham,E09000013,2021-05-06,0,232
Haringey,E09000014,2021-05-06,0,388
Harrow,E09000015,2021-05-06,0,507
Havering,E09000016,2021-05-06,0,836
Hillingdon,E09000017,2021-05-06,0,630
Hounslow,E09000018,2021-05-06,0,561
Islington,E09000019,2021-05-06,0,292
Kensington and Chelsea,E09000020,2021-05-06,0,212
Kingston upon Thames,E09000021,2021-05-06,0,305
Lambeth,E09000022,2021-05-06,0,507
Lewisham,E09000023,2021-05-06,0,513
Merton,E09000024,2021-05-06,0,406
Newham,E09000025,2021-05-06,0,617
Redbridge,E09000026,2021-05-06,0,741
Richmond upon Thames,E09000027,2021-05-06,0,284
Southwark,E09000028,2021-05-06,0,341
Sutton,E09000029,2021-05-06,0,436
Tower Hamlets,E09000030,2021-05-06,0,395
Waltham Forest,E09000031,2021-05-06,0,472
Wandsworth,E09000032,2021-05-06,0,433
Westminster,E09000033,2021-05-06,0,304
Barking and Dagenham,E09000002,2021-05-07,0,463
Barnet,E09000003,2021-05-07,0,750
Bexley,E09000004,2021-05-07,0,563
Brent,E09000005,2021-05-07,0,694
Bromley,E09000006,2021-05-07,0,620
Camden,E09000007,2021-05-07,0,273
Croydon,E09000008,2021-05-07,0,802
Ealing,E09000009,2021-05-07,0,617
Enfield,E09000010,2021-05-07,0,584
Greenwich,E09000011,2021-05-07,0,437
Hackney and City of London,E09000012,2021-05-07,0,433
Hammersmith and Fulham,E09000013,2021-05-07,0,232
Haringey,E09000014,2021-05-07,0,388
Harrow,E09000015,2021-05-07,0,507
Havering,E09000016,2021-05-07,0,836
Hillingdon,E09000017,2021-05-07,0,630
Hounslow,E09000018,2021-05-07,0,561
Islington,E09000019,2021-05-07,0,292
Kensington and Chelsea,E09000020,2021-05-07,0,212
Kingston upon Thames,E09000021,2021-05-07,1,306
Lambeth,E09000022,2021-05-07,1,508
Lewisham,E09000023,2021-05-07,0,513
Merton,E09000024,2021-05-07,0,406
Newham,E09000025,2021-05-07,0,617
Redbridge,E09000026,2021-05-07,1,742
Richmond upon Thames,E09000027,2021-05-07,0,284
Southwark,E09000028,2021-05-07,0,341
Sutton,E09000029,2021-05-07,0,436
Tower Hamlets,E09000030,2021-05-07,0,395
Waltham Forest,E09000031,2021-05-07,0,472
Wandsworth,E09000032,2021-05-07,0,433
Westminster,E09000033,2021-05-07,0,304
Barking and Dagenham,E09000002,2021-05-08,0,463
Barnet,E09000003,2021-05-08,0,750
Bexley,E09000004,2021-05-08,0,563
Brent,E09000005,2021-05-08,0,694
Bromley,E09000006,2021-05-08,0,620
Camden,E09000007,2021-05-08,0,273
Croydon,E09000008,2021-05-08,0,802
Ealing,E09000009,2021-05-08,0,617
Enfield,E09000010,2021-05-08,0,584
Greenwich,E09000011,2021-05-08,0,437
Hackney and City of London,E09000012,2021-05-08,0,433
Hammersmith and Fulham,E09000013,2021-05-08,0,232
Haringey,E09000014,2021-05-08,0,388
Harrow,E09000015,2021-05-08,0,507
Havering,E09000016,2021-05-08,0,836
Hillingdon,E09000017,2021-05-08,0,630
Hounslow,E09000018,2021-05-08,0,561
Islington,E09000019,2021-05-08,0,292
Kensington and Chelsea,E09000020,2021-05-08,0,212
Kingston upon Thames,E09000021,2021-05-08,0,306
Lambeth,E09000022,2021-05-08,0,508
Lewisham,E09000023,2021-05-08,0,513
Merton,E09000024,2021-05-08,0,406
Newham,E09000025,2021-05-08,0,617
Redbridge,E09000026,2021-05-08,0,742
Richmond upon Thames,E09000027,2021-05-08,0,284
Southwark,E09000028,2021-05-08,0,341
Sutton,E09000029,2021-05-08,0,436
Tower Hamlets,E09000030,2021-05-08,0,395
Waltham Forest,E09000031,2021-05-08,0,472
Wandsworth,E09000032,2021-05-08,0,433
Westminster,E09000033,2021-05-08,0,304
Barking and Dagenham,E09000002,2021-05-09,0,463
Barnet,E09000003,2021-05-09,0,750
Bexley,E09000004,2021-05-09,0,563
Brent,E09000005,2021-05-09,0,694
Bromley,E09000006,2021-05-09,0,620
Camden,E09000007,2021-05-09,0,273
Croydon,E09000008,2021-05-09,0,802
Ealing,E09000009,2021-05-09,0,617
Enfield,E09000010,2021-05-09,0,584
Greenwich,E09000011,2021-05-09,0,437
Hackney and City of London,E09000012,2021-05-09,0,433
Hammersmith and Fulham,E09000013,2021-05-09,0,232
Haringey,E09000014,2021-05-09,0,388
Harrow,E09000015,2021-05-09,0,507
Havering,E09000016,2021-05-09,0,836
Hillingdon,E09000017,2021-05-09,0,630
Hounslow,E09000018,2021-05-09,0,561
Islington,E09000019,2021-05-09,0,292
Kensington and Chelsea,E09000020,2021-05-09,0,212
Kingston upon Thames,E09000021,2021-05-09,0,306
Lambeth,E09000022,2021-05-09,0,508
Lewisham,E09000023,2021-05-09,0,513
Merton,E09000024,2021-05-09,0,406
Newham,E09000025,2021-05-09,0,617
Redbridge,E09000026,2021-05-09,0,742
Richmond upon Thames,E09000027,2021-05-09,0,284
Southwark,E09000028,2021-05-09,0,341
Sutton,E09000029,2021-05-09,0,436
Tower Hamlets,E09000030,2021-05-09,0,395
Waltham Forest,E09000031,2021-05-09,0,472
Wandsworth,E09000032,2021-05-09,0,433
Westminster,E09000033,2021-05-09,0,304
Barking and Dagenham,E09000002,2021-05-10,0,463
Barnet,E09000003,2021-05-10,0,750
Bexley,E09000004,2021-05-10,0,563
Brent,E09000005,2021-05-10,0,694
Bromley,E09000006,2021-05-10,0,620
Camden,E09000007,2021-05-10,0,273
Croydon,E09000008,2021-05-10,0,802
Ealing,E09000009,2021-05-10,0,617
Enfield,E09000010,2021-05-10,0,584
Greenwich,E09000011,2021-05-10,0,437
Hackney and City of London,E09000012,2021-05-10,0,433
Hammersmith and Fulham,E09000013,2021-05-10,0,232
Haringey,E09000014,2021-05-10,0,388
Harrow,E09000015,2021-05-10,0,507
Havering,E09000016,2021-05-10,0,836
Hillingdon,E09000017,2021-05-10,0,630
Hounslow,E09000018,2021-05-10,0,561
Islington,E09000019,2021-05-10,0,292
Kensington and Chelsea,E09000020,2021-05-10,0,212
Kingston upon Thames,E09000021,2021-05-10,1,307
Lambeth,E09000022,2021-05-10,0,508
Lewisham,E09000023,2021-05-10,0,513
Merton,E09000024,2021-05-10,0,406
Newham,E09000025,2021-05-10,0,617
Redbridge,E09000026,2021-05-10,1,743
Richmond upon Thames,E09000027,2021-05-10,0,284
Southwark,E09000028,2021-05-10,0,341
Sutton,E09000029,2021-05-10,0,436
Tower Hamlets,E09000030,2021-05-10,0,395
Waltham Forest,E09000031,2021-05-10,0,472
Wandsworth,E09000032,2021-05-10,0,433
Westminster,E09000033,2021-05-10,0,304
Barking and Dagenham,E09000002,2021-05-11,0,463
Barnet,E09000003,2021-05-11,0,750
Bexley,E09000004,2021-05-11,0,563
Brent,E09000005,2021-05-11,1,695
Bromley,E09000006,2021-05-11,0,620
Camden,E09000007,2021-05-11,0,273
